100	1.0251998901367187e-07
200	1.239776611328125e-07
300	8.900960286458334e-08
400	8.404254913330078e-08
500	8.344650268554687e-08
600	8.861223856608072e-08
700	9.87734113420759e-08
800	8.165836334228516e-08
900	8.662541707356771e-08
1000	8.463859558105468e-08
1100	8.51804559881037e-08
1200	9.61621602376302e-08
1300	8.729787973257212e-08
1400	8.395739964076451e-08
1500	8.50359598795573e-08
1600	8.240342140197754e-08
1700	9.298324584960938e-08
1800	9.377797444661458e-08
1900	8.256811844675164e-08
2000	8.547306060791015e-08
2100	8.549009050641742e-08
2200	9.168278087269176e-08
2300	9.360520736030911e-08
2400	8.453925450642903e-08
2500	8.81195068359375e-08
2600	8.848997262807993e-08
2700	9.183530454282407e-08
2800	8.847032274518694e-08
2900	9.002356693662446e-08
3000	8.217493693033854e-08
3100	8.513850550497732e-08
3200	8.732080459594727e-08
3300	8.734789761629972e-08
3400	9.066918317009421e-08
3500	8.875983101981027e-08
3600	8.351273006863065e-08
3700	8.808599935995566e-08
3800	8.840309946160567e-08
3900	8.55861566005609e-08
4000	8.791685104370118e-08
4100	8.57143867306593e-08
4200	8.617128644670759e-08
4300	9.043272151503453e-08
4400	9.054487401788885e-08
4500	8.980433146158854e-08
4600	9.106553119161854e-08
4700	8.633796204911901e-08
4800	9.045004844665528e-08
4900	9.050174635283801e-08
5000	9.059906005859375e-08
5100	9.059906005859375e-08
5200	8.991131415733925e-08
5300	9.199358382315007e-08
5400	9.258588155110676e-08
5500	8.288296786221591e-08
5600	8.817229952130999e-08
5700	8.637445014819765e-08
5800	8.751606119090113e-08
5900	8.886143312615864e-08
6000	9.040037790934244e-08
6100	8.809761922867571e-08
6200	8.683050832440776e-08
6300	8.628481910342262e-08
6400	8.754432201385498e-08
6500	8.704112126277043e-08
6600	8.835937037612453e-08
6700	8.867747748076026e-08
6800	8.635661181281594e-08
6900	8.724737858426744e-08
7000	8.586474827357701e-08
7100	8.761043279943332e-08
7200	8.838044272528754e-08
7300	9.056639997926477e-08
7400	8.908477989402978e-08
7500	8.716583251953125e-08
7600	8.761882781982422e-08
7700	8.787427629743303e-08
7800	8.824544075207832e-08
7900	8.936169781262361e-08
8000	8.794665336608887e-08
8100	8.921564361195506e-08
8200	8.862193037823933e-08
8300	9.062778518860599e-08
8400	8.807295844668434e-08
8500	9.01502721449908e-08
8600	9.023865988088209e-08
8700	8.972211815845008e-08
8800	8.908185091885654e-08
8900	8.83488172895453e-08
9000	8.895662095811632e-08
9100	8.94200670850146e-08
9200	9.072863537332285e-08
9300	8.92659669281334e-08
9400	8.973669498524767e-08
9500	8.972067581979852e-08
9600	9.020169576009115e-08
9700	8.988626224478495e-08
9800	9.069637376434949e-08
9900	9.295916316485164e-08
